"time","H_pump","H0","H_static","I_motor","J_motor","K_eff","K_pump","L_s","P_shaft","Q_flow","Q_max","R_r","R_s","T_em","T_load","T_max","V_supply","Z_total","der(omega)","efficiency","erosion","eta_pump","extra_friction","f_supply","g","gas_ramp","gas_severity","omega","omega_rated","omega_sync","p","rho","rho_eff","s_max","slip","speed_ratio","t_gas_lock","vibration_rms"
3.2,40,80,40,14.670964193979142,0.3,0.00127,0.00127,0.18,7942.315224479573,0.010016013210204565,0.022,0.16,1,43.41586961538894,43.415855305865854,80,1000,68.16184585948297,4.769841029409842e-5,0.68525227774916,0,0.7,0,60,9.81,0,0.85,182.93576277150936,188.5,188.49555921538757,2,850,850,0.1,0.02949563622093197,0.970481500114108,100,0.04852407500570541
3.3,40,80,40,14.67096417702166,0.3,0.00127,0.00127,0.18,7942.314233728034,0.010016013363275497,0.022,0.16,1,43.4158639962202,43.415855708231796,80,1000,68.16184593826806,2.7626628025245736e-5,0.6852523728573858,0,0.7,0,60,9.81,0,0.85,182.93576362823262,188.5,188.49555921538757,2,850,850,0.1,0.029495631675873907,0.970481504659059,100,0.048524075232952955
3.4,40,80,40,14.670964160841997,0.3,0.00127,0.00127,0.18,7942.313288421599,0.010016013509325156,0.022,0.16,1,43.41585863479901,43.415856092141446,80,1000,68.16184601343937,8.475525206108614e-6,0.6852524636030831,0,0.7,0,60,9.81,0,0.85,182.9357644456585,188.5,188.49555921538757,2,850,850,0.1,0.029495627339294974,0.9704815089955358,100,0.04852407544977679
3.5,40,80,40,14.670964159305912,0.3,0.00127,0.00127,0.18,7942.313198674989,0.010016013523190988,0.022,0.16,1,43.415858125790116,43.41585612858951,80,1000,68.16184602057608,6.657335352618551e-6,0.6852524722184056,0,0.7,0,60,9.81,0,0.85,182.93576452326423,188.5,188.49555921538757,2,850,850,0.1,0.029495626927583774,0.9704815094072373,100,0.04852407547036187
3.6,40,80,40,14.67096415776983,0.3,0.00127,0.00127,0.18,7942.313108928407,0.010016013537056815,0.022,0.16,1,43.415857616781395,43.41585616503756,80,1000,68.16184602771277,4.839146114932191e-6,0.6852524808337255,0,0.7,0,60,9.81,0,0.85,182.93576460086993,188.5,188.49555921538757,2,850,850,0.1,0.02949562651587272,0.9704815098189387,100,0.048524075490946936
3.7,40,80,40,14.670964156233747,0.3,0.00127,0.00127,0.18,7942.3130191817945,0.010016013550922648,0.022,0.16,1,43.415857107772496,43.41585620148563,80,1000,68.16184603484948,3.020956214072612e-6,0.6852524894490486,0,0.7,0,60,9.81,0,0.85,182.93576467847566,188.5,188.49555921538757,2,850,850,0.1,0.029495626104161517,0.9704815102306401,100,0.04852407551153201
3.8,40,80,40,14.670964154697662,0.3,0.00127,0.00127,0.18,7942.312929435179,0.010016013564788482,0.022,0.16,1,43.41585659876358,43.41585623793369,80,1000,68.16184604198618,1.2027663132130328e-6,0.685252498064372,0,0.7,0,60,9.81,0,0.85,182.9357647560814,188.5,188.49555921538757,2,850,850,0.1,0.029495625692450313,0.9704815106423417,100,0.048524075532117086
3.9,40,80,40,14.670964154281387,0.3,0.00127,0.00127,0.18,7942.312905114175,0.01001601356854607,0.022,0.16,1,43.41585646082403,43.41585624781098,80,1000,68.1618460439202,7.100435084339551e-7,0.6852525003990931,0,0.7,0,60,9.81,0,0.85,182.93576477711227,188.5,188.49555921538757,2,850,850,0.1,0.02949562558087808,0.9704815107539112,100,0.04852407553769556
4,40,80,40,14.670964154208518,0.3,0.00127,0.00127,0.18,7942.31290085654,0.010016013569203874,0.022,0.16,1,43.415856436676336,43.415856249540106,80,1000,68.16184604425877,6.237874335586943e-7,0.6852525008078095,0,0.7,0,60,9.81,0,0.85,182.93576478079393,188.5,188.49555921538757,2,850,850,0.1,0.02949562556134625,0.9704815107734426,100,0.048524075538672135
4.1,40,80,40,14.670964154135644,0.3,0.00127,0.00127,0.18,7942.3128965988735,0.010016013569861686,0.022,0.16,1,43.415856412528456,43.41585625126924,80,1000,68.16184604459734,5.375307191949712e-7,0.6852525012165289,0,0.7,0,60,9.81,0,0.85,182.93576478447562,188.5,188.49555921538757,2,850,850,0.1,0.029495625541814268,0.9704815107929742,100,0.048524075539648714
4.2,40,80,40,14.670964154062771,0.3,0.00127,0.00127,0.18,7942.312892341208,0.010016013570519495,0.022,0.16,1,43.41585638838058,43.41585625299836,80,1000,68.16184604493591,4.512740758855216e-7,0.685252501625248,0,0.7,0,60,9.81,0,0.85,182.93576478815731,188.5,188.49555921538757,2,850,850,0.1,0.02949562552228229,0.9704815108125057,100,0.04852407554062529
4.3,40,80,40,14.670964153989896,0.3,0.00127,0.00127,0.18,7942.312888083573,0.010016013571177295,0.022,0.16,1,43.41585636423289,43.41585625472748,80,1000,68.16184604527449,3.6501802469501854e-7,0.6852525020339643,0,0.7,0,60,9.81,0,0.85,182.93576479183898,188.5,188.49555921538757,2,850,850,0.1,0.02949562550275046,0.970481510832037,100,0.048524075541601853
4.4,40,80,40,14.670964153917023,0.3,0.00127,0.00127,0.18,7942.312883825907,0.010016013571835104,0.022,0.16,1,43.415856340085014,43.415856256456614,80,1000,68.16184604561306,2.787613340160533e-7,0.6852525024426835,0,0.7,0,60,9.81,0,0.85,182.93576479552067,188.5,188.49555921538757,2,850,850,0.1,0.02949562548321848,0.9704815108515685,100,0.048524075542578426
4.5,40,80,40,14.67096415384415,0.3,0.00127,0.00127,0.18,7942.31287956824,0.010016013572492913,0.022,0.16,1,43.415856315937134,43.41585625818575,80,1000,68.16184604595163,1.925046196523302e-7,0.6852525028514029,0,0.7,0,60,9.81,0,0.85,182.93576479920236,188.5,188.49555921538757,2,850,850,0.1,0.029495625463686503,0.9704815108711,100,0.048524075543555006
4.6,40,80,40,14.670964153771278,0.3,0.00127,0.00127,0.18,7942.312875310607,0.010016013573150717,0.022,0.16,1,43.415856291789446,43.41585625991487,80,1000,68.1618460462902,1.06248592146585e-7,0.6852525032601191,0,0.7,0,60,9.81,0,0.85,182.93576480288402,188.5,188.49555921538757,2,850,850,0.1,0.029495625444154672,0.9704815108906314,100,0.04852407554453157
4.7,40,80,40,14.670964153712273,0.3,0.00127,0.00127,0.18,7942.312871863236,0.01001601357368334,0.022,0.16,1,43.415856272237264,43.415856261314914,80,1000,68.16184604656434,3.64078308242218e-8,0.685252503591053,0,0.7,0,60,9.81,0,0.85,182.93576480586503,188.5,188.49555921538757,2,850,850,0.1,0.02949562542833992,0.9704815109064459,100,0.048524075545322294
4.8,40,80,40,14.670964153710502,0.3,0.00127,0.00127,0.18,7942.3128717598,0.010016013573699314,0.022,0.16,1,43.41585627165061,43.41585626135692,80,1000,68.16184604657256,3.431229818791811e-8,0.6852525036009827,0,0.7,0,60,9.81,0,0.85,182.93576480595448,188.5,188.49555921538757,2,850,850,0.1,0.029495625427865407,0.9704815109069203,100,0.04852407554534602
4.9,40,80,40,14.67096415370873,0.3,0.00127,0.00127,0.18,7942.312871656332,0.010016013573715303,0.022,0.16,1,43.41585627106378,43.41585626139894,80,1000,68.16184604658079,3.221612606315224e-8,0.685252503610915,0,0.7,0,60,9.81,0,0.85,182.93576480604395,188.5,188.49555921538757,2,850,850,0.1,0.02949562542739075,0.970481510907395,100,0.04852407554536975
5,40,80,40,14.67096415370696,0.3,0.00127,0.00127,0.18,7942.312871552896,0.010016013573731284,0.022,0.16,1,43.41585627047713,43.41585626144096,80,1000,68.16184604658902,3.0120569742090694e-8,0.6852525036208447,0,0.7,0,60,9.81,0,0.85,182.9357648061334,188.5,188.49555921538757,2,850,850,0.1,0.029495625426916236,0.9704815109078695,100,0.04852407554539348
5.1,40,80,40,14.670964153705192,0.3,0.00127,0.00127,0.18,7942.3128714494605,0.010016013573747264,0.022,0.16,1,43.41585626989048,43.41585626148296,80,1000,68.16184604659723,2.802508447530272e-8,0.685252503630774,0,0.7,0,60,9.81,0,0.85,182.93576480622283,188.5,188.49555921538757,2,850,850,0.1,0.029495625426441727,0.970481510908344,100,0.048524075545417204
5.2,40,80,40,14.670964153703421,0.3,0.00127,0.00127,0.18,7942.312871345991,0.01001601357376325,0.022,0.16,1,43.415856269303646,43.41585626152498,80,1000,68.16184604660546,2.592888866577899e-8,0.6852525036407066,0,0.7,0,60,9.81,0,0.85,182.9357648063123,188.5,188.49555921538757,2,850,850,0.1,0.029495625425967065,0.9704815109088186,100,0.048524075545440935
5.3,40,80,40,14.67096415370165,0.3,0.00127,0.00127,0.18,7942.312871242556,0.010016013573779233,0.022,0.16,1,43.415856268717,43.41585626156699,80,1000,68.16184604661369,2.383337971423316e-8,0.685252503650636,0,0.7,0,60,9.81,0,0.85,182.93576480640175,188.5,188.49555921538757,2,850,850,0.1,0.029495625425492555,0.9704815109092931,100,0.04852407554546466
5.4,40,80,40,14.67096415369988,0.3,0.00127,0.00127,0.18,7942.31287113912,0.010016013573795212,0.022,0.16,1,43.41585626813035,43.415856261609,80,1000,68.16184604662192,2.1737823393171617e-8,0.6852525036605656,0,0.7,0,60,9.81,0,0.85,182.9357648064912,188.5,188.49555921538757,2,850,850,0.1,0.029495625425018043,0.9704815109097676,100,0.048524075545488383
5.5,40,80,40,14.670964153698108,0.3,0.00127,0.00127,0.18,7942.312871035652,0.010016013573811195,0.022,0.16,1,43.41585626754352,43.41585626165102,80,1000,68.16184604663015,1.9641651268405745e-8,0.6852525036704981,0,0.7,0,60,9.81,0,0.85,182.93576480658066,188.5,188.49555921538757,2,850,850,0.1,0.029495625424543384,0.9704815109102423,100,0.048524075545512114
5.6,40,80,40,14.670964153696337,0.3,0.00127,0.00127,0.18,7942.3128709322145,0.010016013573827177,0.022,0.16,1,43.41585626695686,43.41585626169302,80,1000,68.16184604663837,1.7546118632102058e-8,0.6852525036804276,0,0.7,0,60,9.81,0,0.85,182.9357648066701,188.5,188.49555921538757,2,850,850,0.1,0.02949562542406887,0.9704815109107168,100,0.04852407554553584
5.7,40,80,40,14.670964153694566,0.3,0.00127,0.00127,0.18,7942.3128708287795,0.01001601357384316,0.022,0.16,1,43.41585626637021,43.41585626173504,80,1000,68.1618460466466,1.545058599579837e-8,0.685252503690357,0,0.7,0,60,9.81,0,0.85,182.93576480675955,188.5,188.49555921538757,2,850,850,0.1,0.029495625423594362,0.9704815109111913,100,0.04852407554555957
5.8,40,80,40,14.670964153692799,0.3,0.00127,0.00127,0.18,7942.31287072531,0.010016013573859145,0.022,0.16,1,43.415856265783376,43.41585626177706,80,1000,68.16184604665482,1.3354390186274639e-8,0.6852525037002896,0,0.7,0,60,9.81,0,0.85,182.93576480684902,188.5,188.49555921538757,2,850,850,0.1,0.0294956254231197,0.9704815109116659,100,0.0485240755455833
5.9,40,80,40,14.670964153691028,0.3,0.00127,0.00127,0.18,7942.312870621875,0.010016013573875125,0.022,0.16,1,43.41585626519673,43.415856261819066,80,1000,68.16184604666304,1.125888123472881e-8,0.6852525037102191,0,0.7,0,60,9.81,0,0.85,182.93576480693847,188.5,188.49555921538757,2,850,850,0.1,0.02949562542264519,0.9704815109121404,100,0.048524075545607025
6,40,80,40,14.670964153689257,0.3,0.00127,0.00127,0.18,7942.312870518438,0.010016013573891107,0.022,0.16,1,43.41585626461008,43.415856261861066,80,1000,68.16184604667127,9.16337228318298e-9,0.6852525037201485,0,0.7,0,60,9.81,0,0.85,182.9357648070279,188.5,188.49555921538757,2,850,850,0.1,0.02949562542217068,0.9704815109126149,100,0.04852407554563075
6.1,40,80,40,14.670964153687486,0.3,0.00127,0.00127,0.18,7942.312870414969,0.010016013573907093,0.022,0.16,1,43.41585626402324,43.41585626190309,80,1000,68.1618460466795,7.06717647365925e-9,0.6852525037300811,0,0.7,0,60,9.81,0,0.85,182.93576480711738,188.5,188.49555921538757,2,850,850,0.1,0.02949562542169602,0.9704815109130895,100,0.04852407554565448
6.2,40,80,40,14.670964153685714,0.3,0.00127,0.00127,0.18,7942.312870311534,0.010016013573923075,0.022,0.16,1,43.415856263436595,43.415856261945095,80,1000,68.16184604668773,4.971667522113421e-9,0.6852525037400105,0,0.7,0,60,9.81,0,0.85,182.93576480720682,188.5,188.49555921538757,2,850,850,0.1,0.029495625421221507,0.970481510913564,100,0.048524075545678204
6.3,40,80,40,14.670964153683943,0.3,0.00127,0.00127,0.18,7942.312870208099,0.010016013573939053,0.022,0.16,1,43.41585626284995,43.4158562619871,80,1000,68.16184604669596,2.8761585705675925e-9,0.6852525037499398,0,0.7,0,60,9.81,0,0.85,182.93576480729627,188.5,188.49555921538757,2,850,850,0.1,0.029495625420746997,0.9704815109140386,100,0.04852407554570193
6.4,40,80,40,14.670964153682268,0.3,0.00127,0.00127,0.18,7942.312870110218,0.010016013573954177,0.022,0.16,1,43.4158562622948,43.41585626202686,80,1000,68.16184604670374,8.931522188504459e-10,0.6852525037593361,0,0.7,0,60,9.81,0,0.85,182.9357648073809,188.5,188.49555921538757,2,850,850,0.1,0.029495625420297968,0.9704815109144875,100,0.04852407554572438
6.5,40,80,40,14.670964153682245,0.3,0.00127,0.00127,0.18,7942.312870108968,0.010016013573954369,0.022,0.16,1,43.41585626228772,43.41585626202736,80,1000,68.16184604670384,8.678568974573864e-10,0.685252503759456,0,0.7,0,60,9.81,0,0.85,182.935764807382,188.5,188.49555921538757,2,850,850,0.1,0.02949562542029224,0.9704815109144933,100,0.04852407554572467
6.6,40,80,40,14.670964153682224,0.3,0.00127,0.00127,0.18,7942.312870107686,0.010016013573954567,0.022,0.16,1,43.41585626228044,43.41585626202789,80,1000,68.16184604670394,8.418510333285667e-10,0.6852525037595791,0,0.7,0,60,9.81,0,0.85,182.9357648073831,188.5,188.49555921538757,2,850,850,0.1,0.02949562542028636,0.9704815109144992,100,0.048524075545724965
6.7,40,80,40,14.670964153682203,0.3,0.00127,0.00127,0.18,7942.312870106405,0.010016013573954766,0.022,0.16,1,43.41585626227318,43.415856262028406,80,1000,68.16184604670404,8.15916223473323e-10,0.685252503759702,0,0.7,0,60,9.81,0,0.85,182.9357648073842,188.5,188.49555921538757,2,850,850,0.1,0.029495625420280478,0.9704815109145051,100,0.048524075545725256
6.8,40,80,40,14.670964153682181,0.3,0.00127,0.00127,0.18,7942.312870105156,0.010016013573954955,0.022,0.16,1,43.4158562622661,43.41585626202891,80,1000,68.16184604670414,7.906209020802635e-10,0.6852525037598219,0,0.7,0,60,9.81,0,0.85,182.93576480738528,188.5,188.49555921538757,2,850,850,0.1,0.02949562542027475,0.9704815109145107,100,0.04852407554572554
6.9,40,80,40,14.67096415368216,0.3,0.00127,0.00127,0.18,7942.312870103873,0.010016013573955153,0.022,0.16,1,43.41585626225882,43.415856262029436,80,1000,68.16184604670424,7.646150379514438e-10,0.6852525037599451,0,0.7,0,60,9.81,0,0.85,182.9357648073864,188.5,188.49555921538757,2,850,850,0.1,0.02949562542026887,0.9704815109145166,100,0.04852407554572583
7,40,80,40,14.670964153682139,0.3,0.00127,0.00127,0.18,7942.312870102592,0.010016013573955353,0.022,0.16,1,43.41585626225155,43.415856262029955,80,1000,68.16184604670434,7.386565433383415e-10,0.6852525037600681,0,0.7,0,60,9.81,0,0.85,182.9357648073875,188.5,188.49555921538757,2,850,850,0.1,0.02949562542026299,0.9704815109145225,100,0.04852407554572613
7.1,40,80,40,14.670964153682117,0.3,0.00127,0.00127,0.18,7942.31287010131,0.01001601357395555,0.022,0.16,1,43.41585626224428,43.415856262030466,80,1000,68.16184604670444,7.127217334830979e-10,0.6852525037601912,0,0.7,0,60,9.81,0,0.85,182.9357648073886,188.5,188.49555921538757,2,850,850,0.1,0.029495625420257108,0.9704815109145284,100,0.04852407554572642
