"time","H_pump","H0","H_static","I_motor","J_motor","K_eff","K_pump","L_s","P_shaft","Q_flow","Q_max","R_r","R_s","T_em","T_load","T_max","V_supply","Z_total","der(omega)","efficiency","erosion","eta_pump","extra_friction","f_supply","g","gas_ramp","gas_severity","omega","omega_rated","omega_sync","p","rho","rho_eff","s_max","slip","speed_ratio","t_gas_lock","vibration_rms"
2.4,0.6944264916791789,80,40,14.734354690696515,0.3,0.00127,0.00127,0.18,306.14310821741486,0,0.022,0.16,1,17.431910439821486,15.479519372178531,80,1000,67.86859831950527,6.507970225476516,0.015729531138453306,0,0.7,15,60,9.81,0,0,17.56222355973451,188.5,188.49555921538757,2,850,850,0.1,0.9068295102927769,0.09316829474660217,9999,0.7546584147373302
2.5,0.7472902873054088,80,40,14.734352131115429,0.3,0.00127,0.00127,0.18,318.7764140854191,0,0.022,0.16,1,17.497465708698513,15.512619538928911,80,1000,67.86861010931312,6.616153899232007,0.01686353699341703,0,0.7,15,60,9.81,0,0,18.218433423015416,188.5,188.49555921538757,2,850,850,0.1,0.9033482088445498,0.09664951418045313,9999,0.7548324757090228
2.6,0.8030116682917654,80,40,14.734349507560776,0.3,0.00127,0.00127,0.18,331.7153587480238,0,0.022,0.16,1,17.56460110118478,15.547385619625492,80,1000,67.86862219379692,6.724051605197629,0.018051697519781577,0,0.7,15,60,9.81,0,0,18.885447886752672,188.5,188.49555921538757,2,850,850,0.1,0.8998095872106308,0.1001880524496163,9999,0.7550094026224808
2.7,0.8616850676581765,80,40,14.734346818809389,0.3,0.00127,0.00127,0.18,344.96522281923603,0,0.022,0.16,1,17.633343590479004,15.583870715622487,80,1000,67.86863457859106,6.831576249521726,0.01929515981994899,0,0.7,15,60,9.81,0,0,19.563233770678494,188.5,188.49555921538757,2,850,850,0.1,0.8962138214178073,0.1037837335314509,9999,0.7551891866765725
2.8,0.923405483422949,80,40,14.734344063619025,0.3,0.00127,0.00127,0.18,358.53134323139443,0,0.022,0.16,1,17.7037204215554,15.62212821405046,80,1000,67.86864726941782,6.938640691683133,0.0205950281392781,0,0.7,15,60,9.81,0,0,20.25175130956428,188.5,188.49555921538757,2,850,850,0.1,0.8925611224271693,0.10743634646983703,9999,0.7553718173234919
2.9,0.9882678660734491,80,40,14.734341240749009,0.3,0.00127,0.00127,0.18,372.4190101004653,0,0.022,0.16,1,17.775758575454024,15.662211416186423,80,1000,67.8686602719923,7.045157197558669,0.021952349792570637,0,0.7,15,60,9.81,0,0,20.950948929669128,188.5,188.49555921538757,2,850,850,0.1,0.8888517638459101,0.1111456176640272,9999,0.7555572808832014
3,1.0563672755730709,80,40,14.734338348945407,0.3,0.00127,0.00127,0.18,386.633538534237,0,0.022,0.16,1,17.849485141194393,15.704173644723586,80,1000,67.86867359209067,7.151038321569358,0.023368117541889197,0,0.7,15,60,9.81,0,0,21.660766989964035,188.5,188.49555921538757,2,850,850,0.1,0.8850860620795157,0.11491123071598958,9999,0.7557455615357995
3.1,1.1277987689299427,80,40,14.734335386939083,0.3,0.00127,0.00127,0.18,401.18027657067876,0,0.022,0.16,1,17.924927356237685,15.748068182492878,80,1000,67.86868723555915,7.256197245816025,0.02484326631615488,0,0.7,15,60,9.81,0,0,22.38113821036336,188.5,188.49555921538757,2,850,850,0.1,0.8812643740599259,0.1187328287021929,9999,0.7559366414351096
3.2,1.202657033476673,80,40,14.734332353454056,0.3,0.00127,0.00127,0.18,416.0645627539134,0,0.022,0.16,1,18.00211238575742,15.79394805539254,80,1000,67.8687012082755,7.3605477678829345,0.026378664842047306,0,0.7,15,60,9.81,0,0,23.111985629146925,188.5,188.49555921538757,2,850,850,0.1,0.8773871080817474,0.12261000333764947,9999,0.7561305001668825
3.3,1.2810362214474948,80,40,14.734329247206658,0.3,0.00127,0.00127,0.18,431.29172877495415,0,0.022,0.16,1,18.08106733568394,15.84186594038192,80,1000,67.8687155161529,7.464004651006734,0.027975111692963493,0,0.7,15,60,9.81,0,0,23.85322286388355,188.5,188.49555921538757,2,850,850,0.1,0.8734547224180105,0.12654229636012493,9999,0.7563271148180063
3.4,1.363030128210705,80,40,14.734326066891498,0.3,0.00127,0.00127,0.18,446.86716677463653,0,0.022,0.16,1,18.161819600958076,15.891874282887555,80,1000,67.86873016520464,7.566484393568404,0.02963333843455297,0,0.7,15,60,9.81,0,0,24.604757485371305,188.5,188.49555921538757,2,850,850,0.1,0.8694677074208615,0.13052921742902548,9999,0.7565264608714513
3.5,1.4487318398524267,80,40,14.734322811188951,0.3,0.00127,0.00127,0.18,462.79629082815075,0,0.022,0.16,1,18.24439666500875,15.944025088888885,80,1000,67.86874516150955,7.667905253732883,0.0313540020287595,0,0.7,15,60,9.81,0,0,25.36648919258349,188.5,188.49555921538757,2,850,850,0.1,0.8654265952037732,0.13457023444341373,9999,0.7567285117221707
3.6,1.5382332146692936,80,40,14.73431947877778,0.3,0.00127,0.00127,0.18,479.08447371241726,0,0.022,0.16,1,18.328825771226214,15.998369618038447,80,1000,67.86876051115397,7.768187177292555,0.03313767428125302,0,0.7,15,60,9.81,0,0,26.138306932052096,188.5,188.49555921538757,2,850,850,0.1,0.8613319749236917,0.13866475826022331,9999,0.7569332379130111
3.7,1.63162513954734,80,40,14.734316068318131,0.3,0.00127,0.00127,0.18,495.73712826949736,0,0.022,0.16,1,18.41513434402213,16.05495854855063,80,1000,67.86877622030993,7.867252651571661,0.03498484706203906,0,0.7,15,60,9.81,0,0,26.920092952263595,188.5,188.49555921538757,2,850,850,0.1,0.8571844712717985,0.1428121642029899,9999,0.7571406082101495
3.8,1.7289972900145627,80,40,14.734312578454077,0.3,0.00127,0.00127,0.18,512.7596933468603,0,0.022,0.16,1,18.503349915108462,16.11384183903241,80,1000,67.86879229522359,7.965026920253505,0.03689592763563138,0,0.7,15,60,9.81,0,0,27.711722239451294,188.5,188.49555921538757,2,850,850,0.1,0.8529847474667239,0.14701178906870713,9999,0.7573505894534354
3.9,1.830437736700278,80,40,14.734309007821103,0.3,0.00127,0.00127,0.18,530.1575953274867,0,0.022,0.16,1,18.593499923328935,16.175068498320275,80,1000,67.86880874218065,8.061438083362198,0.038871231275268876,0,0.7,15,60,9.81,0,0,28.513060882223005,188.5,188.49555921538757,2,850,850,0.1,0.8487335139304683,0.15126292245211143,9999,0.7575631461226057
4,1.9360330634382572,80,40,14.734305355035282,0.3,0.00127,0.00127,0.18,547.9362991721714,0,0.022,0.16,1,18.68561197835438,16.238686664807496,80,1000,67.86882556755629,8.15641771182295,0.040910984136056254,0,0.7,15,60,9.81,0,0,29.323968613225343,188.5,188.49555921538757,2,850,850,0.1,0.8444315148044532,0.15556482022931217,9999,0.7577782410114656
4.1,2.0458685999686748,80,40,14.734301618679613,0.3,0.00127,0.00127,0.18,566.1013726491989,0,0.022,0.16,1,18.77971419247931,16.304743752743068,80,1000,67.868842777878,8.249901465787477,0.04301532825697903,0,0.7,15,60,9.81,0,0,30.14430181668605,188.5,188.49555921538757,2,850,850,0.1,0.8400795119940139,0.15991672051292333,9999,0.7579958360256462
4.2,2.160027278713008,80,40,14.734297797337367,0.3,0.00127,0.00127,0.18,584.6583221509371,0,0.022,0.16,1,18.875834329096026,16.37328577077714,80,1000,67.8688603796721,8.341828527729618,0.04518430035663114,0,0.7,15,60,9.81,0,0,30.97390621031885,188.5,188.49555921538757,2,850,850,0.1,0.8356783239921,0.1643178048292777,9999,0.758215890241464
4.3,2.2785902192410075,80,40,14.734293889565771,0.3,0.00127,0.00127,0.18,603.6127185699801,0,0.022,0.16,1,18.974000453937705,16.444357681185902,80,1000,67.86887837958488,8.432142575839343,0.0474178441903328,0,0.7,15,60,9.81,0,0,31.81262275371725,188.5,188.49555921538757,2,850,850,0.1,0.8312287945342732,0.168767229462691,9999,0.7584383614731346
4.4,2.4016367436141346,80,40,14.73428989389046,0.3,0.00127,0.00127,0.18,622.9702217687746,0,0.022,0.16,1,19.074241060710218,16.518003414306946,80,1000,67.86889678440816,8.520792154677572,0.04971581182082045,0,0.7,15,60,9.81,0,0,32.66028880446469,188.5,188.49555921538757,2,850,850,0.1,0.8267317864653518,0.1732641315886721,9999,0.7586632065794336
4.5,2.529243659430951,80,40,14.734285808823666,0.3,0.00127,0.00127,0.18,642.7364900212668,0,0.022,0.16,1,19.176584601051616,16.59426544481546,80,1000,67.86891560099556,8.60773052078719,0.052077951431362166,0,0.7,15,60,9.81,0,0,33.51673425652763,188.5,188.49555921538757,2,850,850,0.1,0.8221882022258722,0.17780760878794497,9999,0.7588903804393973
4.6,2.6614855374676543,80,40,14.734281632849722,0.3,0.00127,0.00127,0.18,662.9172478792444,0,0.022,0.16,1,19.281059834949968,16.673184964092986,80,1000,67.8689348363292,8.69291623618994,0.054503914071056536,0,0.7,15,60,9.81,0,0,34.38178469202207,188.5,188.49555921538757,2,850,850,0.1,0.8175989671314475,0.18239673576669535,9999,0.7591198367883347
4.7,2.798435253866731,80,40,14.734277364403559,0.3,0.00127,0.00127,0.18,683.518387188236,0,0.022,0.16,1,19.387696352422168,16.754802207906994,80,1000,67.86895449761882,8.776313815050578,0.0569932649719499,0,0.7,15,60,9.81,0,0,35.255265750169535,188.5,188.49555921538757,2,850,850,0.1,0.8129650061947373,0.18703058753405588,9999,0.7593515293767028
4.8,2.9401627737135616,80,40,14.734273001904612,0.3,0.00127,0.00127,0.18,704.5458003870551,0,0.022,0.16,1,19.496523709238584,16.839155734901155,80,1000,67.86897459214553,8.85789324779143,0.059545462850107304,0,0.7,15,60,9.81,0,0,36.136996056030256,188.5,188.49555921538757,2,850,850,0.1,0.8082872816396819,0.19170820188875468,9999,0.7595854100944378
4.9,3.086735737405948,80,40,14.734268543733739,0.3,0.00127,0.00127,0.18,726.0054890879599,0,0.022,0.16,1,19.607571987757378,16.92628278111432,80,1000,67.86899512736822,8.937630688810193,0.06215987250411367,0,0.7,15,60,9.81,0,0,37.02679197308391,188.5,188.49555921538757,2,850,850,0.1,0.8035667676882795,0.19642860463174489,9999,0.7598214302315873
5,3.2382195850700652,80,40,14.734263988225608,0.3,0.00127,0.00127,0.18,747.90359739292,0,0.022,0.16,1,19.720871967845152,17.01621933709237,80,1000,67.86901611095854,9.015508769175943,0.06483576875230232,0,0.7,15,60,9.81,0,0,37.92446898962559,188.5,188.49555921538757,2,850,850,0.1,0.7988044432055263,0.20119081692109064,9999,0.7600595408460546
5.1,3.3946772311063707,80,40,14.734259333674858,0.3,0.00127,0.00127,0.18,770.2463786869821,0,0.022,0.16,1,19.836454953483006,17.108999957396815,80,1000,67.86903755077256,9.091516653620637,0.06757233246278604,0,0.7,15,60,9.81,0,0,38.82984033655356,188.5,188.49555921538757,2,850,850,0.1,0.7940012990322812,0.20599384793927616,9999,0.7602996923969638
5.2,3.5561690869947853,80,40,14.734254578331665,0.3,0.00127,0.00127,0.18,793.0402134447338,0,0.022,0.16,1,19.95435286331624,17.204657777210105,80,1000,67.8690594548712,9.165650287020455,0.07036865297464072,0,0.7,15,60,9.81,0,0,39.7427177356699,188.5,188.49555921538757,2,850,850,0.1,0.7891583340154067,0.2108366988629703,9999,0.7605418349431485
5.3,3.7227535500260793,80,40,14.73424972038399,0.3,0.00127,0.00127,0.18,816.2916902173171,0,0.022,0.16,1,20.07459864777891,17.3032248039617,80,1000,67.869081831602,9.23791281272403,0.07322373849179457,0,0.7,15,60,9.81,0,0,40.66291458871249,188.5,188.49555921538757,2,850,850,0.1,0.7842765380894288,0.2157183797809681,9999,0.7607859189890485
