"time","H_sensor","I_sensor","Q_sensor","omega_sensor","slip_sensor","vib_sensor"
0,0.1745408618988636,14.784777751588988,7.191383079063045e-5,5.515374149790153,0.9734741761513508,0.4584102533742552
0.1,0.12853223503965852,14.784758902701457,7.19138307906302e-5,10.984894822135788,0.9444574677731137,0.45986105461360427
0.2,0.6992066517198303,14.784738295884065,7.191383079063071e-5,16.57874708730162,0.9147811598088823,0.46134483505529267
0.3,0.9493416150361003,14.784715716037654,7.191383079063079e-5,22.290954836959084,0.8844769564980217,0.46286000952469686
0.4,1.8334163555375127,14.784690907772474,7.191383079063097e-5,28.116003390543415,0.8535741141295805,0.46440511524182915
0.5,2.4135646804574136,14.784663564303518,7.191383079063029e-5,34.04916553202668,0.8220977113634885,0.4659788983032306
0.6,3.643851295863869,14.784633312289687,7.191383079062896e-5,40.08689257959851,0.7900665745414653,0.46758041741399137
0.7,4.586382003392738,14.784599690780194,7.191383079063202e-5,46.227284725735416,0.7574907824554539,0.46920916864638645
0.8,6.195782224188972,14.784562121340613,7.19138307906315e-5,52.470673854828995,0.7243685744040725,0.4708652400334181
0.9,7.535567466180643,14.784519864848232,7.191383079062924e-5,58.820337128982914,0.6906825645023836,0.4725495008488435
1,9.56295386480172,14.784471957636207,7.191383079062949e-5,65.28336758813852,0.6563951230047804,0.47426383253562027
1.1,11.345713830055583,14.784417113101469,7.191383079063059e-5,71.8719234093184,0.6214417487788585,0.4760114600743969
1.2,13.847712176418167,14.784353565514657,7.191383079062747e-5,78.60494943358908,0.5857219363212232,0.47779740862194464
1.3,16.14681114712226,14.78427881274853,7.191383079063235e-5,85.51054753646993,0.5490866005519066,0.4796291322566632
1.4,19.222105562953647,14.784189168597509,7.191383079062546e-5,92.62962595488904,0.5113187165335653,0.4815174819697658
1.5,22.174766751192777,14.78407893487182,7.19138307906258e-5,100.02172981585272,0.47210238755619693,0.4834782522246697
1.6,26.0204152475936,14.783938754801058,7.191383079063254e-5,107.77452703085561,0.43097252090430416,0.4855346971092879
1.7,29.919826660418536,14.783751992445595,7.191383079062756e-5,116.02081722471965,0.38722459268684783,0.4877220419882947
1.8,34.99189984605526,14.783485657745441,7.191383079063055e-5,124.9711445947956,0.33974163124557216,0.49009613412890046
1.9,39.88174603240139,14.783063077071272,2.836931375914545e-4,134.98082958506242,0.2866386030791147,0.4927512229857249
2,40.118253967598605,14.782254932220953,0.002301087978797359,146.69595875000917,0.22448791256040476,0.4958586843026889
2.1,39.88174603240138,14.779976862619403,0.0046182867968497235,161.2853080488148,0.14708901064709823,0.4997285382281037
2.2,40.11825396759861,14.76510722899617,0.007048057416608931,177.83456152322242,0.05929249414934208,0.5041182606351104
2.3,39.881746032401374,14.701438912283155,0.007945536448594193,184.2555128763465,0.025228289242598206,0.5058214307552922
2.4,40.118253967598605,14.676265181266801,0.00803652697149492,184.9154404276498,0.02172726484685009,0.5059964778511306
2.5,39.88174603240139,14.673824093852673,0.008043544509439273,184.96640413560243,0.021456893978885137,0.5060099960760504
2.6,40.11825396759861,14.673640357809377,0.008044062663053254,184.97016752358903,0.02143692858552398,0.5060109943222063
2.7,39.88174603240139,14.673625233448194,0.00804410525390853,184.97047686646113,0.021435287470617154,0.5060110763760169
2.8,40.118253967598605,14.673624703234605,0.00804410674684388,184.97048770984955,0.021435229944654535,0.5060110792522371
2.9,39.88174603240139,14.673624413026456,0.008044107563985287,184.97049364485653,0.02143519845846474,0.5060110808265151
3,40.1182539675986,14.673624345144297,0.008044107755121118,184.9704950331017,0.02143519109359562,0.506011081194757
3.1,39.881746032401374,14.673624311406144,0.0080441078501176,184.97049572307392,0.02143518743317958,0.5060110813777793
3.2,40.11825396759861,14.67362429961829,0.008044107883308673,184.9704959641451,0.021435186154257567,0.5060110814417222
3.3,39.88174603240138,14.673624296776307,0.008044107891310723,184.97049602226502,0.021435185845921065,0.5060110814571285
3.4,40.118253967598605,14.673624293934376,0.00804410789931279,184.97049608038512,0.02143518553758461,0.5060110814725507
3.5,39.881746032401374,14.673624291092436,0.008044107907314852,184.97049613850515,0.02143518522924816,0.5060110814879656
3.6,40.118253967598605,14.67362428961908,0.008044107911463358,184.97049616863632,0.021435185069397622,0.5060110814959637
3.7,39.88174603240139,14.673624289494134,0.008044107911815214,184.97049617119183,0.021435185055840144,0.5060110814966313
3.8,40.118253967598605,14.673624289369155,0.008044107912167045,184.9704961737473,0.021435185042282676,0.5060110814973074
3.9,39.881746032401374,14.673624289244193,0.008044107912518899,184.97049617630276,0.021435185028725216,0.5060110814979837
4,40.118253967598605,14.67362428911924,0.008044107912870748,184.97049617885835,0.021435185015167734,0.5060110814986674
4.1,39.881746032401374,14.67362428899426,0.00804410791322261,184.9704961814137,0.021435185001610273,0.5060110814993262
4.2,40.1182539675986,14.67362428886933,0.008044107913574452,184.97049618396937,0.021435184988052945,0.5060110815000273
4.3,39.88174603240137,14.67362428874435,0.00804410791392629,184.9704961865249,0.02143518497449533,0.5060110815007035
4.4,40.118253967598605,14.673624288630451,0.00804410791424711,184.97049618885504,0.021435184962134153,0.5060110815013273
4.5,39.88174603240138,14.673624288627623,0.008044107914255003,184.97049618891245,0.021435184961829362,0.506011081501341
4.6,40.1182539675986,14.673624288624788,0.008044107914262901,184.97049618896972,0.021435184961524564,0.5060110815013372
4.7,39.881746032401374,14.673624288622026,0.008044107914270819,184.97049618902733,0.021435184961220044,0.5060110815013756
4.8,40.1182539675986,14.6736242886192,0.008044107914278722,184.97049618908463,0.021435184960915246,0.506011081501372
4.9,39.88174603240139,14.673624288616411,0.008044107914286645,184.97049618914232,0.021435184960610438,0.5060110815014175
5,40.11825396759859,14.673624288613581,0.008044107914294552,184.9704961891996,0.021435184960305647,0.5060110815013992
5.1,39.88174603240135,14.673624288610759,0.008044107914302464,184.97049618925695,0.02143518496000085,0.5060110815014128
5.2,40.118253967598605,14.673624288607968,0.008044107914310372,184.9704961893145,0.021435184959696194,0.5060110815014411
5.3,39.881746032401374,14.673624288605136,0.008044107914318283,184.9704961893719,0.021435184959391396,0.5060110815014548
5.4,40.118253967598605,14.673624288602372,0.008044107914326198,184.97049618942938,0.02143518495908674,0.5060110815014686
5.5,39.881746032401374,14.673624288599525,0.008044107914334098,184.9704961894868,0.021435184958781942,0.5060110815014822
5.6,40.11825396759859,14.673624288596706,0.00804410791434199,184.9704961895441,0.021435184958477148,0.5060110815014782
5.7,39.88174603240137,14.673624288593919,0.008044107914349919,184.97049618960176,0.02143518495817249,0.5060110815015241
5.8,40.1182539675986,14.673624288591103,0.00804410791435781,184.97049618965903,0.021435184957867694,0.5060110815015202
5.9,39.88174603240139,14.673624288588323,0.008044107914365736,184.97049618971673,0.02143518495756317,0.5060110815015514
6,40.11825396759859,14.673624288585488,0.008044107914373636,184.970496189774,0.02143518495725824,0.506011081501565
6.1,39.88174603240136,14.673624288583385,0.008044107914379484,184.97049618981632,0.021435184957032758,0.5060110815015574
6.2,40.118253967598605,14.673624288583396,0.00804410791437958,184.97049618981723,0.0214351849570295,0.5060110815015879
6.3,39.88174603240137,14.673624288583339,0.008044107914379664,184.9704961898177,0.021435184957025965,0.5060110815015691
6.4,40.118253967598626,14.673624288583344,0.008044107914379768,184.9704961898186,0.021435184957022572,0.5060110815015852
6.5,39.88174603240137,14.673624288583287,0.008044107914379844,184.9704961898191,0.021435184957019036,0.5060110815015664
6.6,40.1182539675986,14.673624288583234,0.00804410791437992,184.9704961898197,0.021435184957015366,0.5060110815015649
6.7,39.88174603240138,14.67362428858326,0.008044107914380025,184.9704961898205,0.021435184957012243,0.5060110815015781
6.8,40.11825396759862,14.6736242885832,0.008044107914380108,184.9704961898211,0.021435184957008576,0.5060110815015768
6.9,39.88174603240137,14.673624288583179,0.008044107914380205,184.97049618982172,0.02143518495700518,0.5060110815015754
7,40.118253967598605,14.673624288583156,0.008044107914380292,184.97049618982237,0.021435184957001783,0.5060110815015739
7.1,39.88174603240137,14.673624288583083,0.008044107914380387,184.97049618982282,0.021435184956998116,0.506011081501555
7.2,40.118253967598605,14.673624288583076,0.008044107914380481,184.97049618982373,0.02143518495699472,0.5060110815015857
7.3,39.88174603240136,14.673624288583035,0.008044107914380554,184.97049618982436,0.02143518495699132,0.5060110815016019
7.4,40.11825396759862,14.673624288583042,0.008044107914380646,184.97049618982498,0.021435184956987926,0.5060110815015829
7.5,39.881746032401374,14.673624288582957,0.008044107914380734,184.97049618982575,0.021435184956984255,0.5060110815015991
7.6,40.118253967598605,14.673624288582932,0.008044107914380823,184.97049618982624,0.021435184956980862,0.5060110815015803
7.7,39.88174603240136,14.67362428858292,0.008044107914380915,184.970496189827,0.021435184956977462,0.506011081501611
7.8,40.1182539675986,14.673624288582866,0.008044107914381005,184.9704961898275,0.021435184956973795,0.5060110815015775
7.9,39.88174603240137,14.673624288582877,0.008044107914381095,184.9704961898284,0.021435184956970672,0.506011081501608
8,40.11825396759859,14.67362428858282,0.008044107914381196,184.97049618982885,0.021435184956967,0.5060110815015892
8.1,39.88174603240136,14.673624288582761,0.008044107914381302,184.97049618982936,0.021435184956963334,0.5060110815015704
8.2,40.118253967598584,14.67362428858271,0.00804410791438133,184.97049618982984,0.021435184956959934,0.5060110815015516
8.3,39.88174603240137,14.673624288582763,0.008044107914381458,184.970496189831,0.021435184956956815,0.506011081501617
8.4,40.118253967598605,14.673624288582706,0.008044107914381564,184.97049618983152,0.021435184956953145,0.5060110815015983
8.5,39.88174603240135,14.673624288582682,0.008044107914381662,184.97049618983198,0.021435184956949748,0.5060110815015794
8.6,40.11825396759858,14.673624288582596,0.008044107914381735,184.97049618983274,0.021435184956946077,0.5060110815015956
8.7,39.881746032401345,14.673624288582559,0.008044107914381825,184.97049618983326,0.02143518495694268,0.5060110815015766
8.8,40.118253967598605,14.673624288582593,0.008044107914381938,184.97049618983428,0.021435184956939288,0.5060110815016073
8.9,39.881746032401374,14.673624288582555,0.008044107914382023,184.9704961898348,0.02143518495693589,0.5060110815015884
9,40.1182539675986,14.673624288582497,0.00804410791438211,184.97049618983553,0.021435184956932224,0.5060110815016045
9.1,39.88174603240136,14.673624288582458,0.008044107914382186,184.970496189836,0.021435184956928824,0.5060110815015857
9.2,40.118253967598584,14.673624288582372,0.008044107914382244,184.9704961898365,0.021435184956925153,0.5060110815015667
9.3,39.881746032401374,14.673624288582436,0.008044107914382384,184.9704961898374,0.021435184956922034,0.5060110815015975
9.4,40.1182539675986,14.673624288582404,0.008044107914382481,184.97049618983817,0.021435184956918634,0.5060110815016136
9.5,39.88174603240136,14.673624288582355,0.008044107914382495,184.97049618983826,0.021435184956917076,0.5060110815015946
9.6,40.11825396759859,14.673624288582356,0.00804410791438247,184.9704961898381,0.02143518495691715,0.5060110815015755
9.7,39.88174603240135,14.673624288582321,0.008044107914382518,184.97049618983792,0.021435184956916948,0.5060110815015566
