"time","H_sensor","I_sensor","Q_sensor","omega_sensor","slip_sensor","vib_sensor"
0,0.1745408618988636,14.784777751588988,7.191383079063045e-5,5.515374149790153,0.9734741761513508,0.30841025337425526
0.1,0.12842272266677132,14.784758910971306,7.19138307906302e-5,10.982571618359692,0.9444697927519394,0.309860438379181
0.2,0.6985532567357016,14.784738330328626,7.191383079063071e-5,16.569711342758154,0.9148290959225026,0.31134243830607694
0.3,0.9471211226629284,14.784715808890402,7.191383079063079e-5,22.2682975311847,0.8845971572383929,0.312853999629266
0.4,1.8277196910638416,14.784691110714604,7.191383079063097e-5,28.070129513564776,0.8538174826055783,0.31439294710469956
0.5,2.401270108341421,14.784663955329128,7.191383079063029e-5,33.967645998522705,0.8225301859206786,0.31595727508479454
0.6,3.6202662849972445,14.784634005127684,7.191383079062896e-5,39.95431067907669,0.7907699433692175,0.31754524980112087
0.7,4.544846331330764,14.78460084811302,7.191383079063202e-5,46.02504971398107,0.7585636725150189,0.3191555254071944
0.8,6.127231287775298,14.784563973378456,7.19138307906315e-5,52.17683033146005,0.7259274627120627,0.3207872974542752
0.9,7.42801435440947,14.784522736830656,7.191383079062924e-5,58.40923096818149,0.6928635504232864,0.3224404541218405
1,9.400891182136505,14.784476310233755,7.191383079062949e-5,64.72528247458297,0.659355856487726,0.3241157993490008
1.1,11.10932090239169,14.784423605832671,7.191383079063059e-5,71.13238672238249,0.6253651127563137,0.32581529649696034
1.2,13.511755552650257,14.78436315926551,7.191383079062747e-5,77.64361530498009,0.5908219722722585,0.3275424128318627
1.3,15.679112273460573,14.784292940389733,7.191383079063235e-5,84.27962417768654,0.5556168517891618,0.3293026273869594
1.4,18.58120195958331,14.784210036877823,7.191383079062546e-5,91.07130188151,0.5195858825074777,0.3311041334091878
1.5,21.306095019051675,14.784110095012117,7.19138307906258e-5,98.06378035671548,0.4824896320477234,0.3329589022355087
1.6,24.849885245119864,14.783986262875235,7.191383079063254e-5,105.32296604207059,0.4439784558928505,0.334884415679902
1.7,28.342156094898797,14.783827025016757,7.191383079062756e-5,112.94659787362795,0.40353383288268124,0.33690659918959664
1.8,32.84753633994415,14.783611272328555,7.191383079063055e-5,121.0840808886645,0.3603631446770344,0.3390650827479638
1.9,37.61622411095166,14.78329532309328,7.191383079062931e-5,129.97535390736653,0.3131934763001666,0.34142351060437326
2,40.118253967598605,14.782771011170517,0.001279653256322613,140.0310610289494,0.25984629314402374,0.3440908069230975
2.1,39.88174603240138,14.781679232958357,0.0034647737211169756,151.99784745990104,0.196360519363658,0.34726502083051386
2.2,40.11825396759861,14.777984910624491,0.005994769347370184,166.9587674976475,0.11699037345666048,0.35123343463363166
2.3,39.88174603240138,14.752724742630715,0.008166827797870242,180.70866050489127,0.044044925487075254,0.3548806211076914
2.4,40.11825396759861,14.705323103209047,0.008687648681770188,184.1244355628183,0.02592367598843912,0.35578666223711714
2.5,39.88174603240139,14.695140316336328,0.008736688591663174,184.44836209991539,0.024205192335851184,0.3558725843954967
2.6,40.118253967598605,14.69421262414904,0.008740708176379217,184.47493037652285,0.024064243250800983,0.3558796316837272
2.7,39.88174603240138,14.694134327592524,0.008741044377443942,184.47715268674446,0.024052453528905882,0.355880221155933
2.8,40.118253967598605,14.694125652227502,0.008741081600061353,184.47739873172748,0.024051148219729854,0.3558802864198439
2.9,39.881746032401374,14.694124958610542,0.008741084575853177,184.4774184019995,0.024051043865695853,0.35588029163742846
3,40.1182539675986,14.694126798093968,0.008741076683924407,184.47736623558944,0.024051320617096958,0.3558802778001916
3.1,39.88174603240138,14.694127039261414,0.008741075649225447,184.47735939613037,0.024051356901554515,0.3558802759860172
3.2,40.11825396759861,14.694126924547904,0.008741076141390119,184.4773626493859,0.024051339642498205,0.355880276848948
3.3,39.88174603240138,14.694126856428227,0.008741076433648841,184.477364581244,0.02405132939367197,0.355880277361367
3.4,40.118253967598605,14.694126816381294,0.008741076605465057,184.47736571696564,0.02405132336848172,0.35588027766262514
3.5,39.881746032401374,14.694126805507674,0.008741076652116916,184.47736602533888,0.024051321732510768,0.35588027774442016
3.6,40.118253967598605,14.694126801962996,0.008741076667324859,184.47736612586485,0.02405132119920419,0.3558802777710906
3.7,39.88174603240138,14.69412679841834,0.008741076682532802,184.47736622639076,0.0240513206658976,0.355880277797745
3.8,40.118253967598605,14.694126794873648,0.00874107669774072,184.47736632691664,0.02405132013259102,0.3558802778244082
3.9,39.881746032401374,14.694126793696467,0.008741076702791253,184.477366360301,0.024051319955481085,0.35588027783326187
4,40.118253967598605,14.694126793532337,0.00874107670349546,184.47736636495597,0.024051319930786103,0.3558802778345023
4.1,39.88174603240136,14.694126793368175,0.008741076704199692,184.47736636961073,0.02405131990609084,0.3558802778357181
4.2,40.118253967598605,14.694126793204067,0.0087410767049039,184.47736637426584,0.024051319881395705,0.35588027783697596
4.3,39.881746032401374,14.694126793039908,0.0087410767056081,184.47736637892075,0.02405131985670059,0.3558802778382092
4.4,40.11825396759861,14.694126792875807,0.008741076706312334,184.47736638357577,0.02405131983200546,0.35588027783944964
4.5,39.88174603240138,14.69412679271165,0.008741076707016534,184.47736638823068,0.024051319807310192,0.35588027784068277
4.6,40.118253967598605,14.69412679254748,0.008741076707720733,184.47736639288541,0.024051319782615075,0.3558802778418984
4.7,39.881746032401374,14.694126792463926,0.008741076708079443,184.4773663952566,0.02405131977003661,0.35588027784255055
4.8,40.1182539675986,14.694126792460017,0.00874107670809613,184.4773663953668,0.02405131976945121,0.3558802778425607
4.9,39.88174603240138,14.694126792456146,0.00874107670811283,184.47736639547736,0.024051319768865948,0.35588027784262055
5,40.118253967598605,14.694126792452236,0.008741076708129515,184.4773663955875,0.0240513197682807,0.35588027784261617
5.1,39.88174603240136,14.694126792448332,0.008741076708146212,184.47736639569774,0.024051319767695298,0.3558802778426439
5.2,40.118253967598605,14.694126792444457,0.008741076708162902,184.4773663958082,0.024051319767110037,0.35588027784268617
5.3,39.88174603240137,14.69412679244055,0.008741076708179597,184.47736639591847,0.024051319766524637,0.35588027784271387
5.4,40.11825396759861,14.694126792436702,0.008741076708196294,184.47736639602886,0.024051319765939373,0.3558802778427415
5.5,39.881746032401374,14.69412679243277,0.008741076708212982,184.47736639613916,0.024051319765353973,0.35588027784276927
5.6,40.1182539675986,14.69412679242887,0.008741076708229652,184.47736639624935,0.024051319764768573,0.35588027784277954
5.7,39.88174603240138,14.694126792425003,0.008741076708246366,184.4773663963599,0.02405131976418331,0.35588027784283927
5.8,40.1182539675986,14.694126792421105,0.00874107670826304,184.47736639647007,0.02405131976359791,0.3558802778428495
5.9,39.881746032401395,14.69412679241724,0.008741076708279748,184.47736639658066,0.02405131976301278,0.3558802778428947
6,40.11825396759859,14.694126792413325,0.00874107670829643,184.47736639669083,0.024051319762427244,0.3558802778429224
6.1,39.88174603240136,14.694126792409408,0.008741076708313122,184.477366396801,0.024051319761841848,0.35588027784293264
6.2,40.118253967598605,14.694126792405564,0.008741076708329819,184.47736639691155,0.02405131976125687,0.35588027784299237
6.3,39.88174603240137,14.694126792402058,0.008741076708344737,184.47736639701006,0.02405131976073329,0.35588027784299947
6.4,40.1182539675986,14.69412679240205,0.008741076708344958,184.47736639701162,0.024051319760726275,0.35588027784301574
6.5,39.88174603240137,14.694126792401976,0.00874107670834514,184.4773663970128,0.024051319760719274,0.35588027784299703
6.6,40.1182539675986,14.69412679240191,0.008741076708345327,184.47736639701407,0.024051319760711988,0.35588027784299586
6.7,39.88174603240138,14.69412679240192,0.00874107670834554,184.47736639701552,0.024051319760705393,0.3558802778430092
6.8,40.11825396759861,14.694126792401846,0.008741076708345735,184.4773663970168,0.02405131976069811,0.35588027784300796
6.9,39.881746032401374,14.694126792401809,0.008741076708345943,184.4773663970181,0.02405131976069109,0.35588027784300674
7,40.1182539675986,14.694126792401775,0.008741076708346139,184.4773663970194,0.02405131976068423,0.3558802778430056
7.1,39.88174603240137,14.694126792401683,0.008741076708346349,184.47736639702055,0.02405131976067694,0.3558802778429869
7.2,40.118253967598605,14.694126792401663,0.008741076708346547,184.4773663970221,0.024051319760670077,0.35588027784301773
7.3,39.88174603240135,14.694126792401608,0.008741076708346732,184.47736639702342,0.024051319760663062,0.355880277843034
7.4,40.11825396759861,14.6941267924016,0.008741076708346937,184.4773663970247,0.024051319760656196,0.3558802778430153
7.5,39.88174603240138,14.694126792401498,0.00874107670834713,184.47736639702615,0.02405131976064891,0.35588027784303156
7.6,40.118253967598605,14.694126792401462,0.008741076708347326,184.47736639702728,0.024051319760642047,0.3558802778430129
7.7,39.88174603240135,14.694126792401432,0.008741076708347534,184.47736639702873,0.02405131976063503,0.3558802778430437
7.8,40.118253967598584,14.694126792401365,0.008741076708347739,184.4773663970299,0.02405131976062774,0.3558802778430105
7.9,39.88174603240137,14.694126792401363,0.008741076708347935,184.47736639703146,0.02405131976062115,0.3558802778430413
8,40.118253967598605,14.694126792401287,0.008741076708348144,184.4773663970326,0.024051319760613865,0.3558802778430227
8.1,39.88174603240137,14.694126792401217,0.008741076708348356,184.47736639703376,0.02405131976060673,0.3558802778430039
8.2,40.11825396759859,14.69412679240115,0.008741076708348497,184.47736639703493,0.02405131976059971,0.35588027784298526
8.3,39.88174603240137,14.69412679240119,0.008741076708348738,184.47736639703675,0.02405131976059312,0.3558802778430511
8.4,40.118253967598605,14.694126792401116,0.008741076708348955,184.47736639703794,0.024051319760585832,0.35588027784303233
8.5,39.88174603240135,14.694126792401079,0.008741076708349161,184.47736639703908,0.024051319760578817,0.3558802778430137
8.6,40.118253967598584,14.694126792400978,0.008741076708349347,184.4773663970405,0.024051319760571677,0.3558802778430299
8.7,39.88174603240134,14.694126792400926,0.00874107670834955,184.4773663970417,0.024051319760564665,0.35588027784301124
8.8,40.11825396759861,14.694126792400944,0.008741076708349768,184.47736639704337,0.024051319760557802,0.35588027784304205
8.9,39.881746032401374,14.694126792400894,0.008741076708349966,184.47736639704456,0.024051319760550787,0.3558802778430234
9,40.11825396759859,14.694126792400821,0.00874107670835016,184.47736639704596,0.02405131976054365,0.35588027784303966
9.1,39.88174603240136,14.694126792400766,0.008741076708350348,184.47736639704712,0.024051319760536632,0.355880277843021
9.2,40.11825396759857,14.694126792400665,0.008741076708350516,184.47736639704826,0.024051319760529495,0.35588027784300236
9.3,39.88174603240138,14.694126792400715,0.008741076708350766,184.47736639704985,0.024051319760522754,0.3558802778430331
9.4,40.118253967598605,14.694126792400667,0.008741076708350974,184.4773663970513,0.02405131976051574,0.3558802778430493
9.5,39.88174603240136,14.694126792400583,0.00874107670835115,184.47736639705244,0.024051319760508602,0.3558802778430307
9.6,40.11825396759859,14.694126792400555,0.008741076708351263,184.47736639705317,0.02405131976050385,0.3558802778430119
9.7,39.88174603240135,14.69412679240052,0.00874107670835131,184.477366397053,0.024051319760503648,0.35588027784299286
9.8,40.11825396759862,14.694126792400592,0.00874107670835132,184.4773663970537,0.02405131976050399,0.35588027784307286
9.9,39.881746032401374,14.69412679240058,0.00874107670835129,184.4773663970535,0.02405131976050379,0.35588027784302473
10,40.11825396759861,14.694126792400555,0.008741076708351284,184.47736639705337,0.024051319760503714,0.3558802778430057
10.1,39.881746032401345,14.69412679240052,0.008741076708351319,184.47736639705306,0.024051319760503512,0.35588027784298665
10.2,40.11825396759858,14.694126792400523,0.008741076708351274,184.47736639705315,0.024051319760503585,0.3558802778430025
10.3,39.881746032401374,14.69412679240058,0.008741076708351298,184.47736639705357,0.024051319760503655,0.3558802778430476
10.4,40.118253967598605,14.694126792400558,0.0087410767083513,184.4773663970534,0.024051319760503575,0.35588027784302856
10.5,39.88174603240137,14.694126792400546,0.008741076708351288,184.47736639705352,0.024051319760503374,0.3558802778430445
10.6,40.11825396759859,14.694126792400525,0.008741076708351291,184.47736639705337,0.024051319760503446,0.35588027784302545
