"time","H_sensor","I_sensor","Q_sensor","omega_sensor","slip_sensor","vib_sensor"
0,0.12050544337062515,14.784787958551155,7.191383079063045e-5,1.5153741497901527,0.99,0.007349245416695556
0.1,-0.026810391390386896,14.784773134021648,7.19138307906302e-5,6.888360116671009,0.9661902593705209,0.00877444063337496
0.2,0.4352117186365206,14.784753893139863,7.191383079063071e-5,12.380355212415486,0.9370543204730483,0.010231203258240675
0.3,0.5684864365201472,14.784732906386289,7.191383079063079e-5,17.980135715672215,0.9073465622289506,0.011716556176875403
0.4,1.3257908959644154,14.784709995379202,7.191383079063097e-5,23.674201846514606,0.8771386031950937,0.01322691854580028
0.5,1.7666050573503491,14.784684954815088,7.191383079063029e-5,29.44919564152428,0.8465013095683999,0.014758747138641124
0.6,2.8412668994882075,14.784657545737058,7.191383079062896e-5,35.29230189095461,0.8155026681481337,0.016308642695518183
0.7,3.606952856316385,14.784627486512852,7.191383079063202e-5,41.191684849178436,0.7842054695150199,0.01787346576135813
0.8,5.011996065452738,14.784594440681897,7.19138307906315e-5,47.13694475510079,0.7526648861152335,0.01945045777884842
0.9,6.112039940775054,14.784558000338533,7.191383079062924e-5,53.11959935150402,0.7209259177209327,0.021037368812377027
1,7.854553065849563,14.78451766274058,7.191383079062949e-5,59.13364280746068,0.6890204262547671,0.022632605803345047
1.1,9.295191720312722,14.784472797465371,7.191383079063059e-5,65.17611431956857,0.6569641192666362,0.024235383392765653
1.2,11.382551756481545,14.784422598668895,7.191383079062747e-5,71.24777877357583,0.6247529389116155,0.02584590446809505
1.3,13.174844455478592,14.784366013907015,7.191383079063235e-5,77.35397906647452,0.5923585402408155,0.02746558624340182
1.4,15.62505413474589,14.784301635481544,7.191383079062546e-5,83.50569739888333,0.5597226608704189,0.029097341769233783
1.5,17.79820423251779,14.784227527875865,7.19138307906258e-5,89.72104044130761,0.5267492419299642,0.03074597387598407
1.6,20.657443157600063,14.784140942439901,7.191383079063254e-5,96.02738943428388,0.4932930214268055,0.032418745492160214
1.7,23.28280430844338,14.784037822093374,7.191383079062756e-5,102.46464173720916,0.4591423372954638,0.03412623947171371
1.8,26.65972623810607,14.78391189256475,7.191383079063055e-5,109.09013111956989,0.42399302444194453,0.03588366371106876
1.9,29.902353867817272,14.783752851655047,7.191383079062931e-5,115.98721826990214,0.38740284067824526,0.03771312979867976
2,34.05076879821009,14.783542411135445,7.191383079062853e-5,123.28032232770016,0.3487117219688415,0.03964764015884047
2.1,38.31123504922746,14.783244509548998,7.191383079063026e-5,131.16214081080045,0.3068973762308923,0.04173830819149515
2.2,40.11825396759861,14.782776396251803,0.0014742322361446592,139.94798252217853,0.26028703831126665,0.04406877018390519
2.3,39.88174603240138,14.781898286508817,0.003684978210011561,150.17944605931024,0.2060074384112992,0.04678268624148955
2.4,40.118253967598605,14.779584207823198,0.0062138293853204836,162.68986527497273,0.13963760313381549,0.050101099826547986
2.5,39.88174603240139,14.768652445235716,0.008803666087956376,176.36234981763448,0.06710281982341065,0.05372775355139039
